,LandCover,Wind,DEM,NDVI,Clouds,Temp,Eva,Eva_plant,AirTempCategory
113956,50.0,1.1575506,1079.0,0.7,0.7416014,18.289948,-0.0029164928,-2.2818472e-06,0
114008,30.0,0.88948363,493.0,0.68,0.7987572,21.68814,-0.0029655064,-3.1249663e-05,0
114083,40.0,1.0650779,2359.0,0.64,0.80934644,16.148376,-0.0030990264,-6.934254e-06,0
114094,50.0,1.2906935,1174.0,0.76,0.70910615,22.369904,-0.0036716622,-1.8429408e-06,0
114220,50.0,1.136028,1826.0,0.54,0.77301824,18.02124,-0.0030288862,-0.00028089958,0
114266,10.0,0.9595432,2012.0,0.71,0.8717773,17.347046,-0.0031761383,4.656613e-10,0
114278,60.0,1.0082287,1692.0,0.39,0.8111264,16.962494,-0.0032961373,-1.228472e-06,0
114409,100.0,0.9861124,1489.0,0.58,0.7982245,16.962921,-0.0032810317,-1.8429408e-06,0
114416,30.0,1.1058965,2006.0,0.72,0.8214428,16.998138,-0.0032276872,-0.00030907735,0
114478,30.0,1.0658201,2475.0,0.71,0.8187663,16.186676,-0.003055083,-1.9307222e-06,0
114486,50.0,1.1651206,1955.0,0.67,0.7615845,19.945831,-0.0033337425,-6.1400317e-07,1
114545,10.0,1.0873426,2121.0,0.73,0.81989664,15.765137,-0.0029350843,-8.7315605e-08,0
114600,40.0,0.8451026,1262.0,0.78,0.8015507,19.145508,-0.0031177234,4.656613e-10,0
114607,50.0,1.0071896,2592.0,0.76,0.7960287,17.12558,-0.0030928997,-5.262219e-07,0
114749,50.0,1.1507227,1120.0,0.81,0.76804197,20.69754,-0.0032200816,4.656613e-10,0
114861,50.0,0.9090766,1845.0,0.62,0.84975433,18.201263,-0.003039872,-2.2822664e-05,0
114877,50.0,1.114654,2368.0,0.7,0.8181296,16.206299,-0.0032706799,4.656613e-10,0
114936,50.0,0.9028424,737.0,0.7,0.8086188,20.02826,-0.0030733575,4.656613e-10,0
115067,30.0,0.8571256,805.0,0.75,0.81848043,17.856384,-0.0030023723,4.656613e-10,0
115129,50.0,0.8456964,1225.0,0.77,0.84880584,15.937134,-0.0030668085,4.656613e-10,0
115197,40.0,0.8544538,2469.0,0.49,0.8416728,15.355621,-0.0031165616,4.656613e-10,0
115905,40.0,4.790853,39.0,0.76,0.53348106,27.018036,-0.0035141634,-4.0291136e-05,0
115906,40.0,4.5183334,49.0,0.73,0.5465779,27.014465,-0.0036399723,-1.3430068e-05,0
116828,40.0,4.335466,14.0,0.78,0.60539675,26.587585,-0.0041770097,-1.7380224e-05,0
116895,50.0,3.6406586,45.0,0.8,0.6508849,26.391968,-0.004114581,4.656613e-10,0
116896,11.0,3.2980793,79.0,0.82,0.6805477,25.97754,-0.0042457767,4.656613e-10,0
116930,120.0,1.3732214,78.0,0.75,0.54943633,26.860748,-0.0035688814,-9.651283e-07,0
117778,50.0,1.1786278,1578.0,0.73,0.7511382,20.007324,-0.0034255376,4.656613e-10,0
117906,40.0,1.1824871,1168.0,0.69,0.7932352,18.850525,-0.0033282498,4.656613e-10,0
117916,50.0,1.2800065,1234.0,0.75,0.71953946,21.435486,-0.0034283896,4.656613e-10,0
117991,50.0,1.7463778,771.0,0.74,0.64266044,24.675049,-0.0031013503,4.656613e-10,0
118225,50.0,1.1017405,1587.0,0.79,0.78463393,19.395508,-0.0033634254,-2.8089538e-05,0
118238,40.0,1.2458673,2765.0,0.68,0.7703157,16.72586,-0.0033601508,4.656613e-10,0
118294,50.0,1.0437038,1444.0,0.8,0.74755216,18.765839,-0.003481523,-8.426536e-06,0
118297,120.0,1.0975844,807.0,0.69,0.74034107,20.351776,-0.003445819,-5.0908475e-06,0
118319,50.0,1.490779,1138.0,0.71,0.6665284,23.25,-0.0037917667,4.656613e-10,0
118576,50.0,1.2479453,1079.0,0.75,0.73057044,19.17804,-0.0030158933,-2.2818472e-06,0
118628,30.0,1.0028851,493.0,0.64,0.69241023,22.705444,-0.0034167701,-3.5550947e-05,0
118703,40.0,1.23993,2359.0,0.67,0.78065807,16.83191,-0.0033440946,-8.075411e-06,0
118714,50.0,1.3203799,1174.0,0.73,0.689136,23.362732,-0.003797682,-1.6673783e-06,0
118840,50.0,1.2391878,1826.0,0.62,0.7509953,18.74759,-0.0031840608,-0.00031794328,0
118886,10.0,0.98433125,2012.0,0.75,0.7943656,18.096985,-0.0034862764,4.656613e-10,0
118898,60.0,1.1709094,1692.0,0.35,0.7658072,17.819397,-0.0036502187,-1.4040346e-06,0
119029,100.0,1.1309814,1489.0,0.57,0.7430826,17.924988,-0.0036920493,-2.1062847e-06,0
119036,30.0,1.2676867,2006.0,0.73,0.79423565,17.638916,-0.0034167701,-0.00035419693,0
119098,30.0,1.2568512,2475.0,0.74,0.7817365,16.901428,-0.003276067,-2.2818472e-06,0
119106,50.0,1.2213761,1955.0,0.74,0.71886384,20.681946,-0.0034525795,-6.1400317e-07,1
119165,10.0,1.2881702,2121.0,0.74,0.7810219,16.415283,-0.003102301,-8.7315605e-08,0
119220,40.0,0.8960146,1262.0,0.77,0.69665897,20.169952,-0.003567825,4.656613e-10,0
119227,50.0,1.1677924,2592.0,0.72,0.73236346,18.112152,-0.0034825793,-6.1400317e-07,0
119369,50.0,1.2420081,1120.0,0.81,0.718526,21.41098,-0.0033749393,4.656613e-10,0
119481,50.0,0.9733473,1845.0,0.68,0.7835165,18.996674,-0.0034200447,-2.7299508e-05,0
119497,50.0,1.3096927,2368.0,0.73,0.7677561,16.851532,-0.0035477548,4.656613e-10,0
119556,50.0,0.9723083,737.0,0.66,0.72850454,21.198425,-0.0036146203,4.656613e-10,0
119687,30.0,0.88310105,805.0,0.76,0.73326,18.82779,-0.003508565,4.656613e-10,0
119749,50.0,0.89022577,1225.0,0.71,0.77630544,17.00705,-0.00352779,4.656613e-10,0
119817,40.0,0.8719687,2469.0,0.69,0.7662749,16.385864,-0.0036126133,4.656613e-10,0
120525,40.0,3.243308,39.0,0.66,0.6478446,27.74884,-0.0032557854,-3.221526e-05,0
120526,40.0,3.1408904,49.0,0.65,0.6523791,27.899872,-0.003405256,-1.0708848e-05,0
121448,40.0,2.5354388,14.0,0.79,0.74569416,26.912872,-0.0038156398,-1.4746786e-05,0
121515,50.0,2.133932,45.0,0.76,0.7754219,26.749786,-0.0037780344,4.656613e-10,0
121516,11.0,1.9792666,79.0,0.71,0.78784317,26.457916,-0.0039252867,4.656613e-10,0
121550,120.0,1.2783737,78.0,0.72,0.72888136,27.799194,-0.0034494107,-1.0529095e-06,0
122398,50.0,1.0779915,1578.0,0.72,0.7863749,20.47342,-0.003752577,4.656613e-10,0
122526,40.0,1.0585469,1168.0,0.67,0.80726755,19.400848,-0.003627719,4.656613e-10,1
122536,50.0,1.1897602,1234.0,0.74,0.78277594,21.84143,-0.0037353586,4.656613e-10,0
122611,50.0,1.556831,771.0,0.72,0.74079585,25.281494,-0.0033098697,4.656613e-10,0
122845,50.0,1.0054085,1587.0,0.76,0.8672168,19.464996,-0.00334663,-3.0196288e-05,0
122858,40.0,1.1330595,2765.0,0.66,0.811945,17.035553,-0.0035426845,4.656613e-10,1
122914,50.0,0.9490046,1444.0,0.78,0.8249249,18.97351,-0.0035874727,-9.216567e-06,0
122917,120.0,0.9645899,807.0,0.64,0.81236076,20.559418,-0.0036864507,-5.793098e-06,0
122939,50.0,1.4480308,1138.0,0.7,0.74004227,23.647919,-0.004156411,4.656613e-10,0
123196,50.0,1.2491328,1079.0,0.75,0.7571929,19.43158,-0.0031684272,-2.7207534e-06,0
123248,30.0,0.9003191,493.0,0.56,0.7722387,23.03299,-0.0036551834,-4.353904e-05,0
123323,40.0,1.1691283,2359.0,0.62,0.78763527,17.109528,-0.00358536,-9.041005e-06,0
123334,50.0,1.3485818,1174.0,0.73,0.7546983,23.812347,-0.0040060957,-2.0185034e-06,0
123460,50.0,1.2632338,1826.0,0.73,0.77066654,19.144623,-0.003412439,-0.00036499402,0
123506,10.0,0.98729986,2012.0,0.73,0.8386584,18.345215,-0.0038134214,4.656613e-10,0
123518,60.0,1.1029279,1692.0,0.36,0.793612,17.927673,-0.0040146518,-1.5795971e-06,0
123649,100.0,1.0701245,1489.0,0.58,0.7873884,18.031952,-0.004040743,-2.3696284e-06,0
123656,30.0,1.2583355,2006.0,0.72,0.7924686,18.073395,-0.0037569078,-0.00040844575,0
123718,30.0,1.1766983,2475.0,0.74,0.80422723,17.151428,-0.0036058528,-2.545191e-06,1
123726,50.0,1.2800065,1955.0,0.79,0.7637153,21.180603,-0.0037823652,-7.017845e-07,1
123785,10.0,1.2022284,2121.0,0.72,0.80377245,16.752167,-0.0033947984,-8.7315605e-08,0
123840,40.0,0.88384324,1262.0,0.75,0.7607789,20.596863,-0.003995321,4.656613e-10,0
123847,50.0,1.0791789,2592.0,0.78,0.7933781,18.32248,-0.0038018017,-7.017845e-07,0
123989,50.0,1.2547731,1120.0,0.83,0.7577646,22.032135,-0.0037926116,4.656613e-10,0
124101,50.0,0.989081,1845.0,0.75,0.8326297,19.268494,-0.0038535618,-3.028407e-05,0
124117,50.0,1.2411175,2368.0,0.78,0.79938084,17.32431,-0.004070215,4.656613e-10,1
124176,50.0,0.976316,737.0,0.67,0.8005892,21.311615,-0.0039494764,4.656613e-10,0
124307,30.0,0.9337162,805.0,0.75,0.80537057,19.00293,-0.0037819429,4.656613e-10,0
124369,50.0,0.9184277,1225.0,0.83,0.83570904,17.24945,-0.0039437725,4.656613e-10,0
124437,40.0,0.9325287,2469.0,0.78,0.8340979,16.606445,-0.0040062014,4.656613e-10,0
125145,40.0,2.389234,39.0,0.78,0.9209555,27.39859,-0.0038578927,-2.9406257e-05,0
125146,40.0,2.2881522,49.0,0.77,0.9246325,27.51355,-0.003808879,-9.831036e-06,0
126068,40.0,2.119831,14.0,0.82,0.9388727,26.867432,-0.003684021,-1.3078942e-05,0
126135,50.0,1.794618,45.0,0.81,0.947526,26.731506,-0.0035751136,4.656613e-10,0
126136,11.0,1.654202,79.0,0.8,0.9519306,26.478851,-0.0036615212,4.656613e-10,0
126170,120.0,1.1240052,78.0,0.7,0.95486695,27.246185,-0.0037413798,-9.651283e-07,0
127018,50.0,0.96295714,1578.0,0.73,0.9698738,20.633392,-0.0033107146,4.656613e-10,0
127146,40.0,0.92911476,1168.0,0.74,0.97370666,19.524261,-0.0031890257,4.656613e-10,0
127156,50.0,1.0961001,1234.0,0.74,0.96656054,21.800873,-0.0034434951,4.656613e-10,0
127231,50.0,1.3959314,771.0,0.75,0.95230734,24.429504,-0.0038951812,4.656613e-10,0
127465,50.0,0.93876284,1587.0,0.79,0.98139846,19.596466,-0.0030325833,-2.7387288e-05,0
127478,40.0,1.0607734,2765.0,0.68,0.97391456,17.141174,-0.003190927,4.656613e-10,1
127534,50.0,0.85935205,1444.0,0.79,0.9761883,19.027863,-0.0031578639,-8.1631915e-06,0
127537,120.0,0.8624691,807.0,0.71,0.97465515,20.528229,-0.0031790962,-5.26641e-06,0
127559,50.0,1.3625343,1138.0,0.76,0.9568549,23.19873,-0.0040649334,4.656613e-10,0
127816,50.0,1.1474572,1079.0,0.73,0.96329933,19.54477,-0.0030921602,-2.545191e-06,0
127868,30.0,0.8578677,493.0,0.65,0.971212,22.761597,-0.0030989207,-3.9676666e-05,0
127943,40.0,1.0459303,2359.0,0.69,0.9710301,17.335022,-0.0032108915,-7.636504e-06,0
127954,50.0,1.2794127,1174.0,0.75,0.9556985,23.434479,-0.0038507099,-2.0185034e-06,0
128080,50.0,1.1378093,1826.0,0.73,0.96465063,19.255585,-0.0031541667,-0.00030960405,0
128126,10.0,0.9409893,2012.0,0.73,0.9810087,18.391113,-0.0034186714,4.656613e-10,0
128138,60.0,1.0048147,1692.0,0.41,0.97261524,17.896484,-0.0035142691,-1.3162532e-06,0
128269,100.0,0.99249494,1489.0,0.59,0.97157586,17.875519,-0.003464516,-1.9307222e-06,0
128276,30.0,1.0870458,2006.0,0.73,0.9698088,18.129974,-0.003310292,-0.00034041528,0
128338,30.0,1.0402899,2475.0,0.73,0.9729531,17.181732,-0.0031477232,-2.1062847e-06,0
128346,50.0,1.1781826,1955.0,0.78,0.9600771,21.02774,-0.0035024383,-6.1400317e-07,1
128405,10.0,1.0521643,2121.0,0.71,0.97234243,16.797607,-0.002983781,-8.7315605e-08,0
128460,40.0,0.8666252,1262.0,0.78,0.9703285,20.482788,-0.0034018757,4.656613e-10,0
128467,50.0,0.9981354,2592.0,0.79,0.97167975,18.065369,-0.0031975817,-5.262219e-07,0
128609,50.0,1.1343954,1120.0,0.83,0.95910263,21.714417,-0.0033677565,4.656613e-10,0
128721,50.0,0.92095107,1845.0,0.76,0.97774744,19.228394,-0.0033545522,-2.4841633e-05,0
128737,50.0,1.0632967,2368.0,0.75,0.9684445,17.134949,-0.0034440232,4.656613e-10,0
128796,50.0,0.91664654,737.0,0.76,0.9733169,20.84729,-0.0031234275,4.656613e-10,0
128927,30.0,0.88013244,805.0,0.77,0.9747591,18.698578,-0.0030913153,4.656613e-10,0
128989,50.0,0.8462901,1225.0,0.81,0.97864395,16.826569,-0.0033927914,4.656613e-10,0
129057,40.0,0.85950047,2469.0,0.71,0.97834516,16.177765,-0.0033458904,4.656613e-10,0
129765,40.0,2.2541614,39.0,0.81,0.93310386,26.910645,-0.0042788396,-2.8440663e-05,0
129766,40.0,2.1808364,49.0,0.78,0.9363261,26.988617,-0.0041154255,-9.479911e-06,0
130688,40.0,2.3013625,14.0,0.79,0.94018495,26.320648,-0.003911237,-1.2288911e-05,0
130755,50.0,1.9308779,45.0,0.78,0.94549906,26.1745,-0.0036527538,4.656613e-10,0
130756,11.0,1.7771031,79.0,0.78,0.94826657,25.92453,-0.0035946558,4.656613e-10,0
130790,120.0,1.1128728,78.0,0.74,0.9507742,26.72705,-0.003700711,-8.7734696e-07,0
131638,50.0,0.995612,1578.0,0.77,0.9549839,20.259521,-0.0032964542,4.656613e-10,0
131766,40.0,0.96280867,1168.0,0.81,0.95724463,19.14685,-0.0032192366,4.656613e-10,0
131776,50.0,1.1323173,1234.0,0.78,0.9485524,21.401154,-0.0035590574,4.656613e-10,0
131851,50.0,1.4259145,771.0,0.78,0.9391326,23.884521,-0.0042936285,4.656613e-10,0
132085,50.0,1.0140175,1587.0,0.77,0.9666645,19.143738,-0.0031564906,-3.0635194e-05,0
132098,40.0,1.1061934,2765.0,0.73,0.95139784,16.831482,-0.0033063837,4.656613e-10,0
132154,50.0,0.9061079,1444.0,0.78,0.95782936,18.584503,-0.0032874753,-8.8654415e-06,0
132157,120.0,0.89957696,807.0,0.76,0.95455515,20.178864,-0.003269201,-5.1786287e-06,0
132179,50.0,1.3712918,1138.0,0.77,0.93268806,22.86676,-0.0043079946,4.656613e-10,0
132436,50.0,1.1539882,1079.0,0.76,0.9333507,19.197632,-0.0034710653,-2.545191e-06,0
132488,30.0,0.8966083,493.0,0.71,0.9396393,22.413574,-0.0031706456,-3.6955447e-05,0
132563,40.0,1.0793273,2359.0,0.73,0.94019794,17.175049,-0.003477192,-7.8120665e-06,0
132574,50.0,1.2535857,1174.0,0.78,0.92377496,23.153748,-0.0041287355,-2.0185034e-06,0
132700,50.0,1.1461214,1826.0,0.77,0.92889416,18.969055,-0.003544269,-0.00032005002,0
132746,10.0,0.96251184,2012.0,0.73,0.951177,18.015015,-0.0035383534,4.656613e-10,0
132758,60.0,1.0356885,1692.0,0.42,0.9396393,17.733826,-0.003673986,-1.4040346e-06,0
132889,100.0,1.0192126,1489.0,0.6,0.9369887,17.637146,-0.00364293,-2.0185034e-06,0
132896,30.0,1.1155446,2006.0,0.72,0.9288032,17.896912,-0.0037152884,-0.00035173906,0
132958,30.0,1.0753196,2475.0,0.74,0.93636507,17.005707,-0.003470009,-2.194066e-06,0
132966,50.0,1.1787763,1955.0,0.8,0.91658986,20.71939,-0.0039020474,-7.017845e-07,0
133025,10.0,1.0903112,2121.0,0.72,0.9332208,16.597534,-0.00339839,-8.7315605e-08,0
133080,40.0,0.87449205,1262.0,0.79,0.9358323,19.953827,-0.0035901135,4.656613e-10,0
133087,50.0,1.0270795,2592.0,0.81,0.93637806,17.841217,-0.00349441,-6.1400317e-07,0
133229,50.0,1.1372155,1120.0,0.86,0.90723497,21.376648,-0.003815851,4.656613e-10,0
133341,50.0,0.9488562,1845.0,0.75,0.94950086,18.96994,-0.0034427557,-2.5807225e-05,0
133357,50.0,1.0659685,2368.0,0.76,0.9220469,16.942444,-0.003752788,4.656613e-10,0
133416,50.0,0.9283726,737.0,0.77,0.936508,20.581696,-0.0033956436,4.656613e-10,0
133547,30.0,0.9028424,805.0,0.77,0.938301,18.523438,-0.0033533904,4.656613e-10,0
133609,50.0,0.88369477,1225.0,0.82,0.9476299,16.538727,-0.0035476491,4.656613e-10,0
133677,40.0,0.91189677,2469.0,0.75,0.94738305,15.958984,-0.0035648672,4.656613e-10,0
134385,40.0,2.4097176,39.0,0.82,0.9470842,26.806366,-0.004515563,-3.282973e-05,0
134386,40.0,2.3283772,49.0,0.8,0.9483835,26.867432,-0.0043140156,-1.0972192e-05,0
135308,40.0,2.6795657,14.0,0.82,0.97227746,26.106781,-0.0038573646,-1.3166724e-05,0
135375,50.0,2.2376857,45.0,0.8,0.9763832,25.914703,-0.0036169442,4.656613e-10,0
135376,11.0,2.054076,79.0,0.79,0.97725374,25.657166,-0.0035727897,4.656613e-10,0
135410,120.0,1.1315751,78.0,0.78,0.9701596,26.787659,-0.0037204644,-8.7734696e-07,0
136258,50.0,0.9858156,1578.0,0.76,0.97256327,20.5242,-0.0035625433,4.656613e-10,0
136386,40.0,0.91724026,1168.0,0.82,0.97464216,19.322845,-0.0034035658,4.656613e-10,0
136396,50.0,1.1523556,1234.0,0.79,0.9678079,21.638245,-0.0038919067,4.656613e-10,0
136471,50.0,1.5405035,771.0,0.81,0.9695879,24.138977,-0.004823377,4.656613e-10,0
136705,50.0,0.9599885,1587.0,0.79,0.985998,18.791687,-0.0028439232,-2.747507e-05,0
136718,40.0,1.1007015,2765.0,0.71,0.96858746,16.946442,-0.003485537,4.656613e-10,0
136774,50.0,0.8783513,1444.0,0.8,0.98195714,18.328278,-0.0031053643,-7.899848e-06,0
136777,120.0,0.894085,807.0,0.76,0.9784751,19.97702,-0.0032109972,-4.915285e-06,0
136799,50.0,1.4990911,1138.0,0.79,0.9656641,23.183594,-0.0048468276,4.656613e-10,0
137056,50.0,1.1725422,1079.0,0.76,0.95907664,19.470795,-0.0037563797,-2.6329722e-06,0
137108,30.0,0.9160528,493.0,0.76,0.97212154,22.050415,-0.0031007165,-3.6955447e-05,0
137183,40.0,1.0900143,2359.0,0.74,0.9647676,17.214264,-0.0036355357,-8.426536e-06,0
137194,50.0,1.3419024,1174.0,0.8,0.9591416,23.635437,-0.00472873,-2.1062847e-06,0
137320,50.0,1.1450824,1826.0,0.75,0.95836204,19.329102,-0.003970075,-0.00035033457,0
137366,10.0,0.9409893,2012.0,0.74,0.98119056,17.642029,-0.0032066663,4.656613e-10,0
137378,60.0,1.044446,1692.0,0.4,0.96692437,17.638031,-0.0038390902,-1.4918159e-06,0
137509,100.0,1.025892,1489.0,0.59,0.9668594,17.560028,-0.0037558514,-2.194066e-06,0
137516,30.0,1.0861552,2006.0,0.7,0.9598692,18.194153,-0.004026377,-0.00038869496,0
137578,30.0,1.0624062,2475.0,0.72,0.9656251,17.106873,-0.003670817,-2.3696284e-06,0
137586,50.0,1.1764014,1955.0,0.81,0.9542303,21.245636,-0.0043457053,-7.017845e-07,0
137645,10.0,1.0717573,2121.0,0.72,0.9645467,16.750824,-0.003585677,-8.7315605e-08,0
137700,40.0,0.8719687,1262.0,0.81,0.9690812,19.669556,-0.0034911355,4.656613e-10,0
137707,50.0,1.023814,2592.0,0.81,0.96766496,17.765472,-0.0036786338,-6.1400317e-07,0
137849,50.0,1.1354344,1120.0,0.86,0.9518656,21.984924,-0.0040590176,4.656613e-10,0
137961,50.0,0.9337162,1845.0,0.84,0.97581154,18.600098,-0.0032206099,-2.3876039e-05,0
137977,50.0,1.0782883,2368.0,0.77,0.95927155,17.254364,-0.004047715,4.656613e-10,0
138036,50.0,0.91145146,737.0,0.78,0.9673012,20.405243,-0.0034415938,4.656613e-10,0
138167,30.0,0.8718203,805.0,0.77,0.96787286,18.306,-0.003408742,4.656613e-10,0
138229,50.0,0.8632113,1225.0,0.83,0.9728881,16.330627,-0.0034222628,4.656613e-10,0
138297,40.0,0.8697422,2469.0,0.78,0.97210854,15.768707,-0.0035506068,4.656613e-10,0
139005,40.0,2.0870278,39.0,0.83,0.9308041,26.94049,-0.00426553,-2.6685038e-05,0
139006,40.0,2.0212727,49.0,0.81,0.9326101,27.01178,-0.0041255667,-8.8654415e-06,0
139928,40.0,2.1245809,14.0,0.82,0.9503454,26.310425,-0.003865921,-1.2640036e-05,1
139995,50.0,1.794618,45.0,0.8,0.95324284,26.169586,-0.0037339856,4.656613e-10,0
139996,11.0,1.6543504,79.0,0.81,0.9538275,25.935211,-0.00375976,4.656613e-10,0
140030,120.0,1.2250869,78.0,0.77,0.9284004,27.160614,-0.004482711,-1.0529095e-06,0
140878,50.0,1.123263,1578.0,0.75,0.92287844,20.435974,-0.0041073975,4.656613e-10,0
141006,40.0,1.0619608,1168.0,0.81,0.9271271,19.33667,-0.0038867306,4.656613e-10,0
141016,50.0,1.3368556,1234.0,0.77,0.9043505,21.701965,-0.0045723934,4.656613e-10,0
141091,50.0,1.7707206,771.0,0.79,0.89541143,24.800262,-0.005222775,4.656613e-10,0
141325,50.0,1.0382118,1587.0,0.77,0.9461357,19.173584,-0.003410432,-3.0020727e-05,0
141338,40.0,1.349324,2765.0,0.71,0.9095607,16.78247,-0.003991307,4.656613e-10,0
141394,50.0,0.96310556,1444.0,0.77,0.9333247,18.56311,-0.003696169,-8.8654415e-06,0
141397,120.0,1.0137206,807.0,0.73,0.92594475,20.25595,-0.003907329,-5.4419725e-06,0
141419,50.0,1.740589,1138.0,0.78,0.88399065,23.493744,-0.005466153,4.656613e-10,0
141676,50.0,1.469108,1079.0,0.75,0.88322407,19.514038,-0.0038662378,-3.247441e-06,0
141728,30.0,1.0573595,493.0,0.72,0.9022587,22.570892,-0.003902998,-3.8886636e-05,0
141803,40.0,1.3901426,2359.0,0.72,0.894372,17.02533,-0.0040159198,-9.918817e-06,0
141814,50.0,1.5649947,1174.0,0.78,0.87068594,23.864471,-0.0052070357,-2.545191e-06,0
141940,50.0,1.4164149,1826.0,0.74,0.87651974,19.103638,-0.0043516206,-0.00040712903,0
141986,10.0,1.0215875,2012.0,0.69,0.92211187,18.03952,-0.004057856,4.656613e-10,0
141998,60.0,1.2823814,1692.0,0.4,0.89469683,17.550232,-0.0044912673,-1.6673783e-06,0
142129,100.0,1.2280555,1489.0,0.58,0.89098084,17.50299,-0.004394719,-2.545191e-06,0
142136,30.0,1.379604,2006.0,0.67,0.8782348,17.956177,-0.0043226774,-0.00044505054,0
142198,30.0,1.3255749,2475.0,0.72,0.88927877,16.914368,-0.0040901797,-2.7207534e-06,0
142206,50.0,1.4066185,1955.0,0.8,0.86062944,21.192627,-0.0044017965,-9.651283e-07,0
142265,10.0,1.3439804,2121.0,0.71,0.88532895,16.560547,-0.003957082,-8.7315605e-08,0
142320,40.0,0.97245675,1262.0,0.78,0.8892008,20.1958,-0.0043525714,4.656613e-10,0
142327,50.0,1.2194465,2592.0,0.8,0.8883043,17.675018,-0.004170883,-7.017845e-07,0
142469,50.0,1.3977126,1120.0,0.84,0.85435385,22.092316,-0.0038399352,4.656613e-10,0
142581,50.0,1.0092677,1845.0,0.81,0.91473186,19.003357,-0.0040147575,-2.8616227e-05,0
142597,50.0,1.3386369,2368.0,0.75,0.86834717,16.874268,-0.0045151403,4.656613e-10,0
142656,50.0,1.043407,737.0,0.76,0.8826914,20.569214,-0.0040848977,4.656613e-10,0
142787,30.0,0.9666679,805.0,0.76,0.8844584,18.246735,-0.003934371,4.656613e-10,0
142849,50.0,0.917834,1225.0,0.81,0.9054679,16.60913,-0.003988455,4.656613e-10,0
142917,40.0,0.9304507,2469.0,0.76,0.90072554,15.905518,-0.0039736666,4.656613e-10,0
143625,40.0,2.106027,39.0,0.64,0.9535807,26.767609,-0.0043404237,-3.0635194e-05,0
143626,40.0,2.0335925,49.0,0.56,0.95452917,26.841125,-0.0041347565,-1.0182161e-05,0
144548,40.0,2.324518,14.0,0.78,0.960259,26.134827,-0.0038339142,-1.2640036e-05,0
144615,50.0,1.9411198,45.0,0.72,0.96459866,25.983337,-0.003617895,4.656613e-10,0
144616,11.0,1.7812592,79.0,0.63,0.967522,25.750275,-0.0035803954,4.656613e-10,0
144650,120.0,1.2087594,78.0,0.77,0.96602786,26.725708,-0.0040060957,-9.651283e-07,0
145498,50.0,1.0711635,1578.0,0.77,0.97261524,20.20517,-0.0037783512,4.656613e-10,0
145626,40.0,1.0166893,1168.0,0.8,0.97256327,19.056824,-0.0036156767,4.656613e-10,0
145636,50.0,1.2748114,1234.0,0.75,0.9653782,21.469788,-0.0041431016,4.656613e-10,0
145711,50.0,1.6230314,771.0,0.78,0.9556725,24.51239,-0.004482711,4.656613e-10,0
145945,50.0,1.0046663,1587.0,0.75,0.9789558,18.913788,-0.0031663144,-3.151301e-05,0
145958,40.0,1.2635306,2765.0,0.68,0.96236384,16.689331,-0.003681803,4.656613e-10,0
146014,50.0,0.94410634,1444.0,0.77,0.97129,18.338959,-0.0034440232,-9.304348e-06,0
146017,120.0,0.9775034,807.0,0.73,0.96721023,20.076813,-0.0036205358,-6.144223e-06,0
146039,50.0,1.6276327,1138.0,0.77,0.9505013,23.291443,-0.0049915444,4.656613e-10,0
146296,50.0,1.453968,1079.0,0.73,0.94969577,19.817047,-0.0029389926,-3.1596599e-06,0
146348,30.0,0.9831438,493.0,0.73,0.95304793,22.522766,-0.0036600425,-4.7050293e-05,0
146423,40.0,1.3557065,2359.0,0.69,0.95273614,17.280212,-0.00348353,-9.655473e-06,0
146434,50.0,1.5425816,1174.0,0.76,0.94015896,23.652802,-0.004938728,-2.545191e-06,0
146560,50.0,1.441203,1826.0,0.74,0.94154924,19.372314,-0.0037312391,-0.0003936107,0
146606,10.0,1.0153534,2012.0,0.7,0.9595704,17.843018,-0.0038605337,4.656613e-10,0
146618,60.0,1.244383,1692.0,0.39,0.9500466,17.624664,-0.0042794733,-1.6673783e-06,0
146749,100.0,1.1937679,1489.0,0.57,0.9467464,17.631348,-0.004224756,-2.4574097e-06,0
146756,30.0,1.4057279,2006.0,0.68,0.93944436,18.32605,-0.003747612,-0.00043091775,0
146818,30.0,1.304943,2475.0,0.73,0.94644755,17.184845,-0.0036912041,-2.6329722e-06,0
146826,50.0,1.4576788,1955.0,0.78,0.9270232,21.560242,-0.0036493735,-8.7734696e-07,0
146885,10.0,1.3295826,2121.0,0.71,0.943732,16.8609,-0.0034838468,-8.7315605e-08,0
146940,40.0,0.95271534,1262.0,0.77,0.9403019,20.761292,-0.0037962033,4.656613e-10,0
146947,50.0,1.1882759,2592.0,0.79,0.94436866,17.905823,-0.00397842,-7.017845e-07,0
147089,50.0,1.427102,1120.0,0.82,0.9195263,22.659119,-0.0030037456,4.656613e-10,0
147201,50.0,1.0281185,1845.0,0.73,0.95248926,18.900879,-0.0039434554,-2.8528444e-05,0
147217,50.0,1.3439804,2368.0,0.74,0.92946583,17.253906,-0.004040743,4.656613e-10,0
147276,50.0,1.0472661,737.0,0.72,0.93658596,20.828552,-0.0038229283,4.656613e-10,0
